taz,tad,county,district,district_name,lat_taz,lon_taz,TAZ,lat_district,lon_district
42.0,22.0,King,7,Renton-FedWay-Kent,47.43913829724968,-122.27677382880248,42,47.401118,-122.226377
43.0,22.0,King,7,Renton-FedWay-Kent,47.43913829724968,-122.27677382880248,43,47.401118,-122.226377
44.0,22.0,King,7,Renton-FedWay-Kent,47.43913829724968,-122.27677382880248,44,47.401118,-122.226377
45.0,22.0,King,7,Renton-FedWay-Kent,47.43913829724968,-122.27677382880248,45,47.401118,-122.226377
46.0,22.0,King,7,Renton-FedWay-Kent,47.44803414086704,-122.2828596479832,46,47.401118,-122.226377
47.0,22.0,King,7,Renton-FedWay-Kent,47.44803414086704,-122.2828596479832,47,47.401118,-122.226377
48.0,22.0,King,7,Renton-FedWay-Kent,47.44800505308245,-122.29264634863932,48,47.401118,-122.226377
49.0,22.0,King,7,Renton-FedWay-Kent,47.44800505308245,-122.29264634863932,49,47.401118,-122.226377
50.0,22.0,King,7,Renton-FedWay-Kent,47.45455605873904,-122.29171418251217,50,47.401118,-122.226377
51.0,22.0,King,7,Renton-FedWay-Kent,47.45455605873904,-122.29171418251217,51,47.401118,-122.226377
52.0,22.0,King,7,Renton-FedWay-Kent,47.43991683373848,-122.28869352478986,52,47.401118,-122.226377
53.0,22.0,King,7,Renton-FedWay-Kent,47.43991683373848,-122.28869352478986,53,47.401118,-122.226377
54.0,22.0,King,7,Renton-FedWay-Kent,47.43991683373848,-122.28869352478986,54,47.401118,-122.226377
55.0,22.0,King,7,Renton-FedWay-Kent,47.43991683373848,-122.28869352478986,55,47.401118,-122.226377
56.0,22.0,King,7,Renton-FedWay-Kent,47.43991683373848,-122.28869352478986,56,47.401118,-122.226377
57.0,22.0,King,7,Renton-FedWay-Kent,47.45455605873904,-122.29171418251217,57,47.401118,-122.226377
58.0,22.0,King,7,Renton-FedWay-Kent,47.45455605873904,-122.29171418251217,58,47.401118,-122.226377
59.0,22.0,King,7,Renton-FedWay-Kent,47.44800505308245,-122.29264634863932,59,47.401118,-122.226377
60.0,19.0,King,7,Renton-FedWay-Kent,47.46079386098075,-122.28534670639743,60,47.401118,-122.226377
61.0,23.0,King,7,Renton-FedWay-Kent,47.43373994279581,-122.26401210082474,61,47.401118,-122.226377
62.0,23.0,King,7,Renton-FedWay-Kent,47.43373994279581,-122.26401210082474,62,47.401118,-122.226377
63.0,23.0,King,7,Renton-FedWay-Kent,47.448506428289406,-122.260063065675,63,47.401118,-122.226377
64.0,22.0,King,7,Renton-FedWay-Kent,47.450179916104574,-122.30678317031352,64,47.401118,-122.226377
65.0,22.0,King,7,Renton-FedWay-Kent,47.43123936828454,-122.29674372014615,65,47.401118,-122.226377
66.0,22.0,King,7,Renton-FedWay-Kent,47.42982167715208,-122.28958721672296,66,47.401118,-122.226377
67.0,22.0,King,7,Renton-FedWay-Kent,47.42982167715208,-122.28958721672296,67,47.401118,-122.226377
68.0,22.0,King,7,Renton-FedWay-Kent,47.42830000509616,-122.28139381149616,68,47.401118,-122.226377
69.0,22.0,King,7,Renton-FedWay-Kent,47.42830000509616,-122.28139381149616,69,47.401118,-122.226377
70.0,22.0,King,7,Renton-FedWay-Kent,47.42498281572949,-122.2973403641136,70,47.401118,-122.226377
71.0,22.0,King,7,Renton-FedWay-Kent,47.43123936828454,-122.29674372014615,71,47.401118,-122.226377
72.0,22.0,King,7,Renton-FedWay-Kent,47.42982167715208,-122.28958721672296,72,47.401118,-122.226377
73.0,22.0,King,7,Renton-FedWay-Kent,47.42877588231536,-122.31395465085912,73,47.401118,-122.226377
74.0,21.0,King,5,West-South Seattle,47.43075397538069,-122.32187889038208,74,47.55116,-122.332714
75.0,21.0,King,5,West-South Seattle,47.43075397538069,-122.32187889038208,75,47.55116,-122.332714
76.0,21.0,King,5,West-South Seattle,47.43075397538069,-122.32187889038208,76,47.55116,-122.332714
77.0,22.0,King,7,Renton-FedWay-Kent,47.42877588231536,-122.31395465085912,77,47.401118,-122.226377
78.0,22.0,King,7,Renton-FedWay-Kent,47.42894741006349,-122.3034703163594,78,47.401118,-122.226377
79.0,22.0,King,7,Renton-FedWay-Kent,47.42894741006349,-122.3034703163594,79,47.401118,-122.226377
80.0,22.0,King,7,Renton-FedWay-Kent,47.42894741006349,-122.3034703163594,80,47.401118,-122.226377
81.0,22.0,King,7,Renton-FedWay-Kent,47.42894741006349,-122.3034703163594,81,47.401118,-122.226377
82.0,22.0,King,7,Renton-FedWay-Kent,47.42830000509616,-122.28139381149616,82,47.401118,-122.226377
83.0,22.0,King,7,Renton-FedWay-Kent,47.42830000509616,-122.28139381149616,83,47.401118,-122.226377
84.0,22.0,King,7,Renton-FedWay-Kent,47.42982167715208,-122.28958721672296,84,47.401118,-122.226377
85.0,23.0,King,7,Renton-FedWay-Kent,47.400851253919,-122.2876903116857,85,47.401118,-122.226377
86.0,23.0,King,7,Renton-FedWay-Kent,47.400851253919,-122.2876903116857,86,47.401118,-122.226377
87.0,23.0,King,7,Renton-FedWay-Kent,47.417450408574496,-122.28359024817058,87,47.401118,-122.226377
88.0,22.0,King,7,Renton-FedWay-Kent,47.42877588231536,-122.31395465085912,88,47.401118,-122.226377
89.0,22.0,King,7,Renton-FedWay-Kent,47.41939581244311,-122.3133789454242,89,47.401118,-122.226377
90.0,22.0,King,7,Renton-FedWay-Kent,47.41667415030882,-122.301264951749,90,47.401118,-122.226377
91.0,22.0,King,7,Renton-FedWay-Kent,47.41667415030882,-122.301264951749,91,47.401118,-122.226377
92.0,22.0,King,7,Renton-FedWay-Kent,47.41667415030882,-122.301264951749,92,47.401118,-122.226377
93.0,22.0,King,7,Renton-FedWay-Kent,47.41667415030882,-122.301264951749,93,47.401118,-122.226377
94.0,22.0,King,7,Renton-FedWay-Kent,47.41192592725608,-122.29447795070564,94,47.401118,-122.226377
95.0,22.0,King,7,Renton-FedWay-Kent,47.41192592725608,-122.29447795070564,95,47.401118,-122.226377
96.0,22.0,King,7,Renton-FedWay-Kent,47.41938204049168,-122.29235969131896,96,47.401118,-122.226377
97.0,22.0,King,7,Renton-FedWay-Kent,47.41938204049168,-122.29235969131896,97,47.401118,-122.226377
98.0,22.0,King,7,Renton-FedWay-Kent,47.41938204049168,-122.29235969131896,98,47.401118,-122.226377
99.0,22.0,King,7,Renton-FedWay-Kent,47.41667415030882,-122.301264951749,99,47.401118,-122.226377
100.0,22.0,King,7,Renton-FedWay-Kent,47.41939581244311,-122.3133789454242,100,47.401118,-122.226377
101.0,22.0,King,7,Renton-FedWay-Kent,47.41939581244311,-122.3133789454242,101,47.401118,-122.226377
102.0,22.0,King,7,Renton-FedWay-Kent,47.450179916104574,-122.30678317031352,102,47.401118,-122.226377
103.0,21.0,King,5,West-South Seattle,47.43075397538069,-122.32187889038208,103,47.55116,-122.332714
104.0,22.0,King,7,Renton-FedWay-Kent,47.41667415030882,-122.301264951749,104,47.401118,-122.226377
105.0,23.0,King,7,Renton-FedWay-Kent,47.417450408574496,-122.28359024817058,105,47.401118,-122.226377
106.0,23.0,King,7,Renton-FedWay-Kent,47.417450408574496,-122.28359024817058,106,47.401118,-122.226377
107.0,19.0,King,7,Renton-FedWay-Kent,47.49926808420821,-122.31905838983978,107,47.401118,-122.226377
108.0,19.0,King,7,Renton-FedWay-Kent,47.49209251820629,-122.30760857487864,108,47.401118,-122.226377
109.0,19.0,King,7,Renton-FedWay-Kent,47.50259672478351,-122.30927814286484,109,47.401118,-122.226377
110.0,19.0,King,7,Renton-FedWay-Kent,47.48501071366042,-122.3201735387044,110,47.401118,-122.226377
111.0,19.0,King,7,Renton-FedWay-Kent,47.48501071366042,-122.3201735387044,111,47.401118,-122.226377
112.0,19.0,King,7,Renton-FedWay-Kent,47.47488509674104,-122.32666248036593,112,47.401118,-122.226377
113.0,19.0,King,7,Renton-FedWay-Kent,47.47614301698119,-122.31937900050518,113,47.401118,-122.226377
114.0,19.0,King,7,Renton-FedWay-Kent,47.47614301698119,-122.31937900050518,114,47.401118,-122.226377
115.0,22.0,King,7,Renton-FedWay-Kent,47.46017518908549,-122.32686264953432,115,47.401118,-122.226377
116.0,19.0,King,7,Renton-FedWay-Kent,47.47488509674104,-122.32666248036593,116,47.401118,-122.226377
117.0,22.0,King,7,Renton-FedWay-Kent,47.466890596973066,-122.32710083861484,117,47.401118,-122.226377
118.0,22.0,King,7,Renton-FedWay-Kent,47.466890596973066,-122.32710083861484,118,47.401118,-122.226377
119.0,22.0,King,7,Renton-FedWay-Kent,47.466890596973066,-122.32710083861484,119,47.401118,-122.226377
120.0,19.0,King,7,Renton-FedWay-Kent,47.47614301698119,-122.31937900050518,120,47.401118,-122.226377
121.0,22.0,King,7,Renton-FedWay-Kent,47.46017518908549,-122.32686264953432,121,47.401118,-122.226377
122.0,21.0,King,5,West-South Seattle,47.44533959669629,-122.32472528254006,122,47.55116,-122.332714
123.0,21.0,King,5,West-South Seattle,47.44533959669629,-122.32472528254006,123,47.55116,-122.332714
124.0,21.0,King,5,West-South Seattle,47.43785370229319,-122.33027026547812,124,47.55116,-122.332714
125.0,21.0,King,5,West-South Seattle,47.43785370229319,-122.33027026547812,125,47.55116,-122.332714
126.0,21.0,King,5,West-South Seattle,47.43785370229319,-122.33027026547812,126,47.55116,-122.332714
127.0,21.0,King,5,West-South Seattle,47.45277177879032,-122.3304996842382,127,47.55116,-122.332714
128.0,21.0,King,5,West-South Seattle,47.45277177879032,-122.3304996842382,128,47.55116,-122.332714
129.0,21.0,King,5,West-South Seattle,47.45277177879032,-122.3304996842382,129,47.55116,-122.332714
130.0,19.0,King,7,Renton-FedWay-Kent,47.49231705514232,-122.31780361347174,130,47.401118,-122.226377
131.0,19.0,King,7,Renton-FedWay-Kent,47.497584037355146,-122.30639186327755,131,47.401118,-122.226377
132.0,19.0,King,7,Renton-FedWay-Kent,47.50240884127364,-122.30145003578173,132,47.401118,-122.226377
133.0,19.0,King,7,Renton-FedWay-Kent,47.49507394846601,-122.29899166377196,133,47.401118,-122.226377
134.0,19.0,King,7,Renton-FedWay-Kent,47.49173955862622,-122.30185482919536,134,47.401118,-122.226377
135.0,23.0,King,7,Renton-FedWay-Kent,47.45518533339199,-122.27219252477455,135,47.401118,-122.226377
136.0,22.0,King,7,Renton-FedWay-Kent,47.47151982273133,-122.2877564879498,136,47.401118,-122.226377
137.0,19.0,King,7,Renton-FedWay-Kent,47.467812354897326,-122.28440019899864,137,47.401118,-122.226377
138.0,19.0,King,7,Renton-FedWay-Kent,47.467812354897326,-122.28440019899864,138,47.401118,-122.226377
139.0,19.0,King,7,Renton-FedWay-Kent,47.46859592360856,-122.27350023483064,139,47.401118,-122.226377
140.0,19.0,King,7,Renton-FedWay-Kent,47.46859592360856,-122.27350023483064,140,47.401118,-122.226377
141.0,19.0,King,7,Renton-FedWay-Kent,47.46859592360856,-122.27350023483064,141,47.401118,-122.226377
142.0,19.0,King,7,Renton-FedWay-Kent,47.47664486732525,-122.27772828435543,142,47.401118,-122.226377
143.0,19.0,King,7,Renton-FedWay-Kent,47.49233523469386,-122.283622541389,143,47.401118,-122.226377
144.0,19.0,King,7,Renton-FedWay-Kent,47.4924000681462,-122.2890987211602,144,47.401118,-122.226377
145.0,23.0,King,7,Renton-FedWay-Kent,47.4680675870848,-122.25904281686162,145,47.401118,-122.226377
146.0,19.0,King,7,Renton-FedWay-Kent,47.467812354897326,-122.28440019899864,146,47.401118,-122.226377
147.0,23.0,King,7,Renton-FedWay-Kent,47.4680675870848,-122.25904281686162,147,47.401118,-122.226377
148.0,19.0,King,7,Renton-FedWay-Kent,47.47664486732525,-122.27772828435543,148,47.401118,-122.226377
149.0,19.0,King,7,Renton-FedWay-Kent,47.483089914442346,-122.28234650858091,149,47.401118,-122.226377
150.0,22.0,King,7,Renton-FedWay-Kent,47.481202212382144,-122.29167524535698,150,47.401118,-122.226377
151.0,19.0,King,7,Renton-FedWay-Kent,47.48927222231268,-122.29355447075775,151,47.401118,-122.226377
152.0,22.0,King,7,Renton-FedWay-Kent,47.47622595648912,-122.28800017575897,152,47.401118,-122.226377
153.0,23.0,King,7,Renton-FedWay-Kent,47.43373994279581,-122.26401210082474,153,47.401118,-122.226377
154.0,19.0,King,7,Renton-FedWay-Kent,47.46184670804976,-122.27360005209351,154,47.401118,-122.226377
155.0,19.0,King,7,Renton-FedWay-Kent,47.46184670804976,-122.27360005209351,155,47.401118,-122.226377
156.0,23.0,King,7,Renton-FedWay-Kent,47.448506428289406,-122.260063065675,156,47.401118,-122.226377
157.0,23.0,King,7,Renton-FedWay-Kent,47.45903397260736,-122.25893448601424,157,47.401118,-122.226377
158.0,23.0,King,7,Renton-FedWay-Kent,47.44885992391645,-122.2497810161406,158,47.401118,-122.226377
159.0,23.0,King,7,Renton-FedWay-Kent,47.44885992391645,-122.2497810161406,159,47.401118,-122.226377
160.0,19.0,King,7,Renton-FedWay-Kent,47.46079386098075,-122.28534670639743,160,47.401118,-122.226377
161.0,19.0,King,7,Renton-FedWay-Kent,47.46079386098075,-122.28534670639743,161,47.401118,-122.226377
162.0,23.0,King,7,Renton-FedWay-Kent,47.43373994279581,-122.26401210082474,162,47.401118,-122.226377
163.0,23.0,King,7,Renton-FedWay-Kent,47.43373994279581,-122.26401210082474,163,47.401118,-122.226377
164.0,22.0,King,7,Renton-FedWay-Kent,47.47151982273133,-122.2877564879498,164,47.401118,-122.226377
165.0,23.0,King,7,Renton-FedWay-Kent,47.417450408574496,-122.28359024817058,165,47.401118,-122.226377
166.0,23.0,King,7,Renton-FedWay-Kent,47.45518533339199,-122.27219252477455,166,47.401118,-122.226377
167.0,23.0,King,7,Renton-FedWay-Kent,47.4394943286892,-122.27079020218964,167,47.401118,-122.226377
168.0,23.0,King,7,Renton-FedWay-Kent,47.45518533339199,-122.27219252477455,168,47.401118,-122.226377
169.0,19.0,King,7,Renton-FedWay-Kent,47.4924000681462,-122.2890987211602,169,47.401118,-122.226377
170.0,22.0,King,7,Renton-FedWay-Kent,47.48134947546996,-122.28697593688509,170,47.401118,-122.226377
171.0,19.0,King,7,Renton-FedWay-Kent,47.483089914442346,-122.28234650858091,171,47.401118,-122.226377
172.0,23.0,King,7,Renton-FedWay-Kent,47.448506428289406,-122.260063065675,172,47.401118,-122.226377
173.0,23.0,King,7,Renton-FedWay-Kent,47.4589800213291,-122.25075525860431,173,47.401118,-122.226377
174.0,23.0,King,7,Renton-FedWay-Kent,47.40532005148516,-122.27689759014156,174,47.401118,-122.226377
175.0,23.0,King,7,Renton-FedWay-Kent,47.417231211818105,-122.27343448412437,175,47.401118,-122.226377
176.0,23.0,King,7,Renton-FedWay-Kent,47.400851253919,-122.2876903116857,176,47.401118,-122.226377
177.0,23.0,King,7,Renton-FedWay-Kent,47.400851253919,-122.2876903116857,177,47.401118,-122.226377
178.0,22.0,King,7,Renton-FedWay-Kent,47.41667415030882,-122.301264951749,178,47.401118,-122.226377
179.0,24.0,King,7,Renton-FedWay-Kent,47.39728873575319,-122.30582147217726,179,47.401118,-122.226377
180.0,24.0,King,7,Renton-FedWay-Kent,47.39728873575319,-122.30582147217726,180,47.401118,-122.226377
181.0,21.0,King,5,West-South Seattle,47.4197081952461,-122.32794379374916,181,47.55116,-122.332714
182.0,21.0,King,5,West-South Seattle,47.43075397538069,-122.32187889038208,182,47.55116,-122.332714
183.0,22.0,King,7,Renton-FedWay-Kent,47.4117601369905,-122.3136659805268,183,47.401118,-122.226377
184.0,22.0,King,7,Renton-FedWay-Kent,47.4117601369905,-122.3136659805268,184,47.401118,-122.226377
185.0,21.0,King,5,West-South Seattle,47.42740364854108,-122.3300850174095,185,47.55116,-122.332714
186.0,22.0,King,7,Renton-FedWay-Kent,47.4117601369905,-122.3136659805268,186,47.401118,-122.226377
187.0,21.0,King,5,West-South Seattle,47.4197081952461,-122.32794379374916,187,47.55116,-122.332714
188.0,21.0,King,5,West-South Seattle,47.41287046985879,-122.32904793023206,188,47.55116,-122.332714
189.0,21.0,King,5,West-South Seattle,47.41287046985879,-122.32904793023206,189,47.55116,-122.332714
190.0,24.0,King,7,Renton-FedWay-Kent,47.40497923823086,-122.30537673253002,190,47.401118,-122.226377
191.0,24.0,King,7,Renton-FedWay-Kent,47.40522722052589,-122.31894520175454,191,47.401118,-122.226377
192.0,24.0,King,7,Renton-FedWay-Kent,47.40522722052589,-122.31894520175454,192,47.401118,-122.226377
193.0,22.0,King,7,Renton-FedWay-Kent,47.4117601369905,-122.3136659805268,193,47.401118,-122.226377
194.0,24.0,King,7,Renton-FedWay-Kent,47.39859627389196,-122.31831052619825,194,47.401118,-122.226377
195.0,24.0,King,7,Renton-FedWay-Kent,47.40497923823086,-122.30537673253002,195,47.401118,-122.226377
196.0,24.0,King,7,Renton-FedWay-Kent,47.40497923823086,-122.30537673253002,196,47.401118,-122.226377
197.0,24.0,King,7,Renton-FedWay-Kent,47.40118447856554,-122.29447215600533,197,47.401118,-122.226377
198.0,24.0,King,7,Renton-FedWay-Kent,47.40118447856554,-122.29447215600533,198,47.401118,-122.226377
199.0,24.0,King,7,Renton-FedWay-Kent,47.39728873575319,-122.30582147217726,199,47.401118,-122.226377
200.0,24.0,King,7,Renton-FedWay-Kent,47.40118447856554,-122.29447215600533,200,47.401118,-122.226377
201.0,24.0,King,7,Renton-FedWay-Kent,47.39101234849647,-122.3184343501455,201,47.401118,-122.226377
202.0,24.0,King,7,Renton-FedWay-Kent,47.39039965312563,-122.30270221428997,202,47.401118,-122.226377
203.0,24.0,King,7,Renton-FedWay-Kent,47.39039965312563,-122.30270221428997,203,47.401118,-122.226377
204.0,22.0,King,7,Renton-FedWay-Kent,47.41667415030882,-122.301264951749,204,47.401118,-122.226377
205.0,24.0,King,7,Renton-FedWay-Kent,47.39039965312563,-122.30270221428997,205,47.401118,-122.226377
206.0,24.0,King,7,Renton-FedWay-Kent,47.39039965312563,-122.30270221428997,206,47.401118,-122.226377
207.0,24.0,King,7,Renton-FedWay-Kent,47.39728873575319,-122.30582147217726,207,47.401118,-122.226377
208.0,24.0,King,7,Renton-FedWay-Kent,47.39728873575319,-122.30582147217726,208,47.401118,-122.226377
209.0,24.0,King,7,Renton-FedWay-Kent,47.39728873575319,-122.30582147217726,209,47.401118,-122.226377
210.0,24.0,King,7,Renton-FedWay-Kent,47.40497923823086,-122.30537673253002,210,47.401118,-122.226377
211.0,1.0,King,3,North Seattle-Shoreline,47.728095099423854,-122.36802206128222,211,47.717471,-122.338958
212.0,1.0,King,3,North Seattle-Shoreline,47.72868255036953,-122.358250073533,212,47.717471,-122.338958
213.0,1.0,King,3,North Seattle-Shoreline,47.73038522674738,-122.34145984827984,213,47.717471,-122.338958
214.0,1.0,King,3,North Seattle-Shoreline,47.72594560371319,-122.34230357915148,214,47.717471,-122.338958
215.0,2.0,King,3,North Seattle-Shoreline,47.72866690627156,-122.31909248253376,215,47.717471,-122.338958
216.0,2.0,King,3,North Seattle-Shoreline,47.7300729096713,-122.30890378470266,216,47.717471,-122.338958
217.0,2.0,King,3,North Seattle-Shoreline,47.73012110980764,-122.29440489878336,217,47.717471,-122.338958
218.0,2.0,King,3,North Seattle-Shoreline,47.712269134717424,-122.27891015603622,218,47.717471,-122.338958
219.0,2.0,King,3,North Seattle-Shoreline,47.71517453459773,-122.29439744589276,219,47.717471,-122.338958
220.0,1.0,King,3,North Seattle-Shoreline,47.716047194418366,-122.31544207729952,220,47.717471,-122.338958
221.0,1.0,King,3,North Seattle-Shoreline,47.721401789700096,-122.34764358223929,221,47.717471,-122.338958
222.0,3.0,King,3,North Seattle-Shoreline,47.70332865611434,-122.38150729561072,222,47.717471,-122.338958
223.0,3.0,King,3,North Seattle-Shoreline,47.706830725031935,-122.3721839155911,223,47.717471,-122.338958
224.0,3.0,King,3,North Seattle-Shoreline,47.705284504428604,-122.36370388543844,224,47.717471,-122.338958
225.0,1.0,King,3,North Seattle-Shoreline,47.70663888623002,-122.3475176226954,225,47.717471,-122.338958
226.0,4.0,King,3,North Seattle-Shoreline,47.71056293832417,-122.33162134868212,226,47.717471,-122.338958
227.0,4.0,King,3,North Seattle-Shoreline,47.71053174514489,-122.3201750138102,227,47.717471,-122.338958
228.0,2.0,King,3,North Seattle-Shoreline,47.71031478414635,-122.30934718285528,228,47.717471,-122.338958
229.0,2.0,King,3,North Seattle-Shoreline,47.710088517576544,-122.29840596341472,229,47.717471,-122.338958
230.0,2.0,King,3,North Seattle-Shoreline,47.69982819762053,-122.27513364473938,230,47.717471,-122.338958
231.0,5.0,King,3,North Seattle-Shoreline,47.69925632679966,-122.2973633313166,231,47.717471,-122.338958
232.0,5.0,King,3,North Seattle-Shoreline,47.69871588848832,-122.30830057016637,232,47.717471,-122.338958
233.0,4.0,King,3,North Seattle-Shoreline,47.69857221991478,-122.3203589275468,233,47.717471,-122.338958
234.0,3.0,King,3,North Seattle-Shoreline,47.7014517319416,-122.3527271600197,234,47.717471,-122.338958
235.0,3.0,King,3,North Seattle-Shoreline,47.69860969886636,-122.36313724270828,235,47.717471,-122.338958
236.0,3.0,King,3,North Seattle-Shoreline,47.69557779922776,-122.3968268968054,236,47.717471,-122.338958
237.0,4.0,King,3,North Seattle-Shoreline,47.69419192582427,-122.34725828356292,237,47.717471,-122.338958
238.0,5.0,King,3,North Seattle-Shoreline,47.69270536651698,-122.27693158652475,238,47.717471,-122.338958
239.0,5.0,King,3,North Seattle-Shoreline,47.69359736437748,-122.27164942496066,239,47.717471,-122.338958
240.0,5.0,King,3,North Seattle-Shoreline,47.68142269087242,-122.25587014830722,240,47.717471,-122.338958
241.0,5.0,King,3,North Seattle-Shoreline,47.68663468345643,-122.2672981077506,241,47.717471,-122.338958
242.0,5.0,King,3,North Seattle-Shoreline,47.6865694910647,-122.27451174883556,242,47.717471,-122.338958
243.0,5.0,King,3,North Seattle-Shoreline,47.68841292478557,-122.28259798176848,243,47.717471,-122.338958
244.0,5.0,King,3,North Seattle-Shoreline,47.68484636219387,-122.28253408608592,244,47.717471,-122.338958
245.0,5.0,King,3,North Seattle-Shoreline,47.688431066759776,-122.28797123308787,245,47.717471,-122.338958
246.0,5.0,King,3,North Seattle-Shoreline,47.68485610580793,-122.28790068311903,246,47.717471,-122.338958
247.0,5.0,King,3,North Seattle-Shoreline,47.688441174966975,-122.29334620230108,247,47.717471,-122.338958
248.0,5.0,King,3,North Seattle-Shoreline,47.68486022960577,-122.29323961619068,248,47.717471,-122.338958
249.0,5.0,King,3,North Seattle-Shoreline,47.68819709265821,-122.29861594785685,249,47.717471,-122.338958
250.0,5.0,King,3,North Seattle-Shoreline,47.68486179022744,-122.29837272406988,250,47.717471,-122.338958
251.0,5.0,King,3,North Seattle-Shoreline,47.68838634449505,-122.30413790224011,251,47.717471,-122.338958
252.0,5.0,King,3,North Seattle-Shoreline,47.68479504293644,-122.3037649533292,252,47.717471,-122.338958
253.0,5.0,King,3,North Seattle-Shoreline,47.68823362773431,-122.308880221207,253,47.717471,-122.338958
254.0,5.0,King,3,North Seattle-Shoreline,47.684859671774,-122.30942620648943,254,47.717471,-122.338958
255.0,5.0,King,3,North Seattle-Shoreline,47.684686118507024,-122.31370677597748,255,47.717471,-122.338958
256.0,5.0,King,3,North Seattle-Shoreline,47.68522457393311,-122.31621755392727,256,47.717471,-122.338958
