taz,geog_name,district,lat_1,lon_1
2424,Pierce County,South Pierce,47.157764,-122.432047
2425,Pierce County,South Pierce,47.157764,-122.432047
2426,Pierce County,South Pierce,47.157764,-122.432047
2427,Pierce County,South Pierce,47.157764,-122.432047
2428,Pierce County,South Pierce,47.157764,-122.432047
2429,Pierce County,South Pierce,47.157764,-122.432047
2430,Pierce County,South Pierce,47.157764,-122.432047
2431,Pierce County,South Pierce,47.157764,-122.432047
2432,Pierce County,South Pierce,47.157764,-122.432047
2433,Pierce County,South Pierce,47.157764,-122.432047
2434,Pierce County,South Pierce,47.157764,-122.432047
2435,Pierce County,South Pierce,47.157764,-122.432047
2436,Pierce County,South Pierce,47.157764,-122.432047
2437,Pierce County,South Pierce,47.157764,-122.432047
2438,Pierce County,South Pierce,47.157764,-122.432047
2439,Pierce County,South Pierce,47.157764,-122.432047
2440,Pierce County,South Pierce,47.157764,-122.432047
2441,Pierce County,South Pierce,47.157764,-122.432047
2442,Pierce County,South Pierce,47.157764,-122.432047
2443,Pierce County,South Pierce,47.157764,-122.432047
2444,Pierce County,South Pierce,47.157764,-122.432047
2445,Pierce County,South Pierce,47.157764,-122.432047
2446,Pierce County,South Pierce,47.157764,-122.432047
2447,Pierce County,South Pierce,47.157764,-122.432047
2448,Pierce County,South Pierce,47.157764,-122.432047
2449,Pierce County,South Pierce,47.157764,-122.432047
2450,Pierce County,South Pierce,47.157764,-122.432047
2451,Pierce County,South Pierce,47.157764,-122.432047
2452,Pierce County,South Pierce,47.157764,-122.432047
2453,Pierce County,South Pierce,47.157764,-122.432047
2454,Pierce County,South Pierce,47.157764,-122.432047
2455,Pierce County,South Pierce,47.157764,-122.432047
2456,Pierce County,South Pierce,47.157764,-122.432047
2457,Pierce County,South Pierce,47.157764,-122.432047
2458,Pierce County,South Pierce,47.157764,-122.432047
2459,Pierce County,South Pierce,47.157764,-122.432047
2460,Pierce County,South Pierce,47.157764,-122.432047
2461,Pierce County,South Pierce,47.157764,-122.432047
2462,Pierce County,South Pierce,47.157764,-122.432047
2463,Pierce County,South Pierce,47.157764,-122.432047
2464,Pierce County,South Pierce,47.157764,-122.432047
2465,Pierce County,South Pierce,47.157764,-122.432047
2466,Pierce County,South Pierce,47.157764,-122.432047
2467,Pierce County,South Pierce,47.157764,-122.432047
2468,Pierce County,South Pierce,47.157764,-122.432047
2469,Pierce County,South Pierce,47.157764,-122.432047
2470,Pierce County,South Pierce,47.157764,-122.432047
2471,Pierce County,South Pierce,47.157764,-122.432047
2472,Pierce County,South Pierce,47.157764,-122.432047
2473,Pierce County,South Pierce,47.157764,-122.432047
2474,Pierce County,South Pierce,47.157764,-122.432047
2475,Pierce County,South Pierce,47.157764,-122.432047
2476,Pierce County,South Pierce,47.157764,-122.432047
2477,Pierce County,South Pierce,47.157764,-122.432047
2478,Pierce County,South Pierce,47.157764,-122.432047
2479,Pierce County,South Pierce,47.157764,-122.432047
2480,Pierce County,South Pierce,47.157764,-122.432047
2481,Pierce County,Tacoma,47.157764,-122.432047
2482,Pierce County,Tacoma,47.157764,-122.432047
2483,Pierce County,Tacoma,47.157764,-122.432047
2484,Pierce County,Tacoma,47.157764,-122.432047
2485,Pierce County,Tacoma,47.157764,-122.432047
2486,Pierce County,Tacoma,47.157764,-122.432047
2487,Pierce County,Tacoma,47.157764,-122.432047
2488,Pierce County,Tacoma,47.157764,-122.432047
2489,Pierce County,Tacoma,47.157764,-122.432047
2490,Pierce County,Tacoma,47.157764,-122.432047
2491,Pierce County,Tacoma,47.157764,-122.432047
2492,Pierce County,Tacoma,47.157764,-122.432047
2493,Pierce County,Tacoma,47.157764,-122.432047
2494,Pierce County,Tacoma,47.157764,-122.432047
2495,Pierce County,Tacoma,47.157764,-122.432047
2496,Pierce County,Tacoma,47.157764,-122.432047
2497,Pierce County,Tacoma,47.157764,-122.432047
2498,Pierce County,Tacoma,47.157764,-122.432047
2499,Pierce County,Tacoma,47.157764,-122.432047
2500,Pierce County,Tacoma,47.157764,-122.432047
2501,Pierce County,Tacoma,47.157764,-122.432047
2502,Pierce County,Tacoma,47.157764,-122.432047
2503,Pierce County,Tacoma,47.157764,-122.432047
2504,Pierce County,Tacoma,47.157764,-122.432047
2505,Pierce County,Tacoma,47.157764,-122.432047
2506,Pierce County,Tacoma,47.157764,-122.432047
2507,Pierce County,Tacoma,47.157764,-122.432047
2508,Pierce County,Tacoma,47.157764,-122.432047
2509,Pierce County,Tacoma,47.157764,-122.432047
2510,Pierce County,Tacoma,47.157764,-122.432047
2511,Pierce County,Tacoma,47.157764,-122.432047
2512,Pierce County,Tacoma,47.157764,-122.432047
2513,Pierce County,Tacoma,47.157764,-122.432047
2514,Pierce County,Tacoma,47.157764,-122.432047
2515,Pierce County,Tacoma,47.157764,-122.432047
2516,Pierce County,Tacoma,47.157764,-122.432047
2517,Pierce County,Tacoma,47.157764,-122.432047
2518,Pierce County,Tacoma,47.157764,-122.432047
2519,Pierce County,Tacoma,47.157764,-122.432047
2520,Pierce County,Tacoma,47.157764,-122.432047
2521,Pierce County,Tacoma,47.157764,-122.432047
2522,Pierce County,Tacoma,47.157764,-122.432047
2523,Pierce County,Tacoma,47.157764,-122.432047
2524,Pierce County,Tacoma,47.157764,-122.432047
2525,Pierce County,Tacoma,47.157764,-122.432047
2526,Pierce County,Tacoma,47.157764,-122.432047
2527,Pierce County,Tacoma,47.157764,-122.432047
2528,Pierce County,Tacoma,47.157764,-122.432047
2529,Pierce County,Tacoma,47.157764,-122.432047
2530,Pierce County,Tacoma,47.157764,-122.432047
2531,Pierce County,Tacoma,47.157764,-122.432047
2532,Pierce County,Tacoma,47.157764,-122.432047
2533,Pierce County,Tacoma,47.157764,-122.432047
2534,Pierce County,Tacoma,47.157764,-122.432047
2535,Pierce County,Tacoma,47.157764,-122.432047
2536,Pierce County,South Pierce,47.157764,-122.432047
2537,Pierce County,South Pierce,47.157764,-122.432047
2538,Pierce County,South Pierce,47.157764,-122.432047
2539,Pierce County,South Pierce,47.157764,-122.432047
2540,Pierce County,South Pierce,47.157764,-122.432047
2541,Pierce County,South Pierce,47.157764,-122.432047
2542,Pierce County,South Pierce,47.157764,-122.432047
2543,Pierce County,South Pierce,47.157764,-122.432047
2544,Pierce County,South Pierce,47.157764,-122.432047
2545,Pierce County,South Pierce,47.157764,-122.432047
2546,Pierce County,South Pierce,47.157764,-122.432047
2547,Pierce County,South Pierce,47.157764,-122.432047
2548,Pierce County,South Pierce,47.157764,-122.432047
2549,Pierce County,South Pierce,47.157764,-122.432047
2550,Pierce County,South Pierce,47.157764,-122.432047
2551,Pierce County,South Pierce,47.157764,-122.432047
2552,Pierce County,South Pierce,47.157764,-122.432047
2553,Pierce County,South Pierce,47.157764,-122.432047
2554,Pierce County,South Pierce,47.157764,-122.432047
2555,Pierce County,South Pierce,47.157764,-122.432047
2556,Pierce County,South Pierce,47.157764,-122.432047
2557,Pierce County,South Pierce,47.157764,-122.432047
2558,Pierce County,South Pierce,47.157764,-122.432047
2559,Pierce County,South Pierce,47.157764,-122.432047
2560,Pierce County,South Pierce,47.157764,-122.432047
2561,Pierce County,South Pierce,47.157764,-122.432047
2562,Pierce County,South Pierce,47.157764,-122.432047
2563,Pierce County,South Pierce,47.157764,-122.432047
2564,Pierce County,South Pierce,47.157764,-122.432047
2565,Pierce County,South Pierce,47.157764,-122.432047
2566,Pierce County,South Pierce,47.157764,-122.432047
2567,Pierce County,South Pierce,47.157764,-122.432047
2568,Pierce County,South Pierce,47.157764,-122.432047
2569,Pierce County,South Pierce,47.157764,-122.432047
2570,Pierce County,South Pierce,47.157764,-122.432047
2571,Pierce County,South Pierce,47.157764,-122.432047
2572,Pierce County,South Pierce,47.157764,-122.432047
2573,Pierce County,South Pierce,47.157764,-122.432047
2574,Pierce County,South Pierce,47.157764,-122.432047
2575,Pierce County,South Pierce,47.157764,-122.432047
2576,Pierce County,South Pierce,47.157764,-122.432047
2577,Pierce County,South Pierce,47.157764,-122.432047
2578,Pierce County,South Pierce,47.157764,-122.432047
2579,Pierce County,South Pierce,47.157764,-122.432047
2580,Pierce County,Tacoma,47.157764,-122.432047
2581,Pierce County,Tacoma,47.157764,-122.432047
2582,Pierce County,Tacoma,47.157764,-122.432047
2583,Pierce County,Tacoma,47.157764,-122.432047
2584,Pierce County,Tacoma,47.157764,-122.432047
2585,Pierce County,Tacoma,47.157764,-122.432047
2586,Pierce County,Tacoma,47.157764,-122.432047
2587,Pierce County,Tacoma,47.157764,-122.432047
2588,Pierce County,Tacoma,47.157764,-122.432047
2589,Pierce County,Tacoma,47.157764,-122.432047
2590,Pierce County,Tacoma,47.157764,-122.432047
2591,Pierce County,Tacoma,47.157764,-122.432047
2592,Pierce County,Tacoma,47.157764,-122.432047
2593,Pierce County,Tacoma,47.157764,-122.432047
2594,Pierce County,Tacoma,47.157764,-122.432047
2595,Pierce County,Tacoma,47.157764,-122.432047
2596,Pierce County,Tacoma,47.157764,-122.432047
2597,Pierce County,Tacoma,47.157764,-122.432047
2598,Pierce County,Tacoma,47.157764,-122.432047
2599,Pierce County,Tacoma,47.157764,-122.432047
2600,Pierce County,Tacoma,47.157764,-122.432047
2601,Pierce County,Tacoma,47.157764,-122.432047
2602,Pierce County,Tacoma,47.157764,-122.432047
2603,Pierce County,Tacoma,47.157764,-122.432047
2604,Pierce County,Tacoma,47.157764,-122.432047
2605,Pierce County,Tacoma,47.157764,-122.432047
2606,Pierce County,Tacoma,47.157764,-122.432047
2607,Pierce County,Tacoma,47.157764,-122.432047
2608,Pierce County,Tacoma,47.157764,-122.432047
2609,Pierce County,Tacoma,47.157764,-122.432047
2610,Pierce County,Tacoma,47.157764,-122.432047
2611,Pierce County,Tacoma,47.157764,-122.432047
2612,Pierce County,Tacoma,47.157764,-122.432047
2613,Pierce County,Tacoma,47.157764,-122.432047
2614,Pierce County,Tacoma,47.157764,-122.432047
2615,Pierce County,Tacoma,47.157764,-122.432047
2616,Pierce County,Tacoma,47.157764,-122.432047
2617,Pierce County,South Pierce,47.157764,-122.432047
2618,Pierce County,South Pierce,47.157764,-122.432047
2619,Pierce County,South Pierce,47.157764,-122.432047
2620,Pierce County,South Pierce,47.157764,-122.432047
2621,Pierce County,South Pierce,47.157764,-122.432047
2622,Pierce County,South Pierce,47.157764,-122.432047
2623,Pierce County,South Pierce,47.157764,-122.432047
2624,Pierce County,South Pierce,47.157764,-122.432047
2625,Pierce County,South Pierce,47.157764,-122.432047
2626,Pierce County,South Pierce,47.157764,-122.432047
2627,Pierce County,South Pierce,47.157764,-122.432047
2628,Pierce County,South Pierce,47.157764,-122.432047
2629,Pierce County,South Pierce,47.157764,-122.432047
2630,Pierce County,South Pierce,47.157764,-122.432047
2631,Pierce County,South Pierce,47.157764,-122.432047
2632,Pierce County,South Pierce,47.157764,-122.432047
2633,Pierce County,South Pierce,47.157764,-122.432047
2634,Pierce County,South Pierce,47.157764,-122.432047
2635,Pierce County,South Pierce,47.157764,-122.432047
2636,Pierce County,South Pierce,47.157764,-122.432047
2637,Pierce County,South Pierce,47.157764,-122.432047
2638,Pierce County,South Pierce,47.157764,-122.432047
2639,Pierce County,South Pierce,47.157764,-122.432047
2640,Pierce County,South Pierce,47.157764,-122.432047
2641,Pierce County,South Pierce,47.157764,-122.432047
2642,Pierce County,South Pierce,47.157764,-122.432047
2643,Pierce County,South Pierce,47.157764,-122.432047
2644,Pierce County,South Pierce,47.157764,-122.432047
2645,Pierce County,South Pierce,47.157764,-122.432047
2646,Pierce County,South Pierce,47.157764,-122.432047
2647,Pierce County,South Pierce,47.157764,-122.432047
2648,Pierce County,South Pierce,47.157764,-122.432047
2649,Pierce County,South Pierce,47.157764,-122.432047
2650,Pierce County,South Pierce,47.157764,-122.432047
2651,Pierce County,Tacoma,47.157764,-122.432047
2652,Pierce County,Tacoma,47.157764,-122.432047
2653,Pierce County,Tacoma,47.157764,-122.432047
2654,Pierce County,Tacoma,47.157764,-122.432047
2655,Pierce County,Tacoma,47.157764,-122.432047
2656,Pierce County,Tacoma,47.157764,-122.432047
2657,Pierce County,Tacoma,47.157764,-122.432047
2658,Pierce County,Tacoma,47.157764,-122.432047
2659,Pierce County,Tacoma,47.157764,-122.432047
2660,Pierce County,Tacoma,47.157764,-122.432047
2661,Pierce County,Tacoma,47.157764,-122.432047
2662,Pierce County,Tacoma,47.157764,-122.432047
2663,Pierce County,Tacoma,47.157764,-122.432047
2664,Pierce County,Tacoma,47.157764,-122.432047
2665,Pierce County,South Pierce,47.157764,-122.432047
2666,Pierce County,Tacoma,47.157764,-122.432047
2667,Pierce County,Tacoma,47.157764,-122.432047
2668,Pierce County,Tacoma,47.157764,-122.432047
2669,Pierce County,Tacoma,47.157764,-122.432047
2670,Pierce County,Tacoma,47.157764,-122.432047
2671,Pierce County,Tacoma,47.157764,-122.432047
2672,Pierce County,Tacoma,47.157764,-122.432047
2673,Pierce County,South Pierce,47.157764,-122.432047
2674,Pierce County,South Pierce,47.157764,-122.432047
2675,Pierce County,South Pierce,47.157764,-122.432047
2676,Pierce County,South Pierce,47.157764,-122.432047
2677,Pierce County,Tacoma,47.157764,-122.432047
2678,Pierce County,South Pierce,47.157764,-122.432047
2679,Pierce County,Tacoma,47.157764,-122.432047
2680,Pierce County,Tacoma,47.157764,-122.432047
2681,Pierce County,South Pierce,47.157764,-122.432047
2682,Pierce County,South Pierce,47.157764,-122.432047
2683,Pierce County,South Pierce,47.157764,-122.432047
2684,Pierce County,South Pierce,47.157764,-122.432047
2685,Pierce County,South Pierce,47.157764,-122.432047
2686,Pierce County,South Pierce,47.157764,-122.432047
2687,Pierce County,South Pierce,47.157764,-122.432047
2688,Pierce County,South Pierce,47.157764,-122.432047
2689,Pierce County,South Pierce,47.157764,-122.432047
2690,Pierce County,South Pierce,47.157764,-122.432047
2691,Pierce County,South Pierce,47.157764,-122.432047
2692,Pierce County,South Pierce,47.157764,-122.432047
2693,Pierce County,South Pierce,47.157764,-122.432047
2694,Pierce County,South Pierce,47.157764,-122.432047
2695,Pierce County,South Pierce,47.157764,-122.432047
2696,Pierce County,South Pierce,47.157764,-122.432047
2697,Pierce County,South Pierce,47.157764,-122.432047
2698,Pierce County,South Pierce,47.157764,-122.432047
2699,Pierce County,South Pierce,47.157764,-122.432047
2700,Pierce County,South Pierce,47.157764,-122.432047
2701,Pierce County,South Pierce,47.157764,-122.432047
2702,Pierce County,South Pierce,47.157764,-122.432047
2703,Pierce County,South Pierce,47.157764,-122.432047
2704,Pierce County,South Pierce,47.157764,-122.432047
2705,Pierce County,South Pierce,47.157764,-122.432047
2706,Pierce County,South Pierce,47.157764,-122.432047
2707,Pierce County,South Pierce,47.157764,-122.432047
2708,Pierce County,South Pierce,47.157764,-122.432047
2709,Pierce County,South Pierce,47.157764,-122.432047
2710,Pierce County,South Pierce,47.157764,-122.432047
2711,Pierce County,South Pierce,47.157764,-122.432047
2712,Pierce County,South Pierce,47.157764,-122.432047
2713,Pierce County,South Pierce,47.157764,-122.432047
2714,Pierce County,South Pierce,47.157764,-122.432047
2715,Pierce County,South Pierce,47.157764,-122.432047
2716,Pierce County,South Pierce,47.157764,-122.432047
2717,Pierce County,South Pierce,47.157764,-122.432047
2718,Pierce County,South Pierce,47.157764,-122.432047
2719,Pierce County,South Pierce,47.157764,-122.432047
2720,Pierce County,South Pierce,47.157764,-122.432047
2721,Pierce County,South Pierce,47.157764,-122.432047
2722,Pierce County,South Pierce,47.157764,-122.432047
2723,Pierce County,South Pierce,47.157764,-122.432047
2724,Pierce County,South Pierce,47.157764,-122.432047
2725,Pierce County,South Pierce,47.157764,-122.432047
2726,Pierce County,Tacoma,47.157764,-122.432047
2727,Pierce County,Tacoma,47.157764,-122.432047
2728,Pierce County,Tacoma,47.157764,-122.432047
2729,Pierce County,Tacoma,47.157764,-122.432047
2730,Pierce County,Tacoma,47.157764,-122.432047
2731,Pierce County,Tacoma,47.157764,-122.432047
2732,Pierce County,South Pierce,47.157764,-122.432047
2733,Pierce County,South Pierce,47.157764,-122.432047
2734,Pierce County,South Pierce,47.157764,-122.432047
2735,Pierce County,South Pierce,47.157764,-122.432047
2736,Pierce County,South Pierce,47.157764,-122.432047
2737,Pierce County,South Pierce,47.157764,-122.432047
2738,Pierce County,South Pierce,47.157764,-122.432047
2739,Pierce County,South Pierce,47.157764,-122.432047
2740,Pierce County,South Pierce,47.157764,-122.432047
2741,Pierce County,South Pierce,47.157764,-122.432047
2742,Pierce County,South Pierce,47.157764,-122.432047
2743,Pierce County,South Pierce,47.157764,-122.432047
2744,Pierce County,South Pierce,47.157764,-122.432047
2745,Pierce County,South Pierce,47.157764,-122.432047
2746,Pierce County,South Pierce,47.157764,-122.432047
2747,Pierce County,South Pierce,47.157764,-122.432047
2748,Pierce County,South Pierce,47.157764,-122.432047
2749,Pierce County,South Pierce,47.157764,-122.432047
2750,Pierce County,South Pierce,47.157764,-122.432047
2751,Pierce County,South Pierce,47.157764,-122.432047
2752,Pierce County,South Pierce,47.157764,-122.432047
2753,Pierce County,South Pierce,47.157764,-122.432047
2754,Pierce County,South Pierce,47.157764,-122.432047
2755,Pierce County,South Pierce,47.157764,-122.432047
2756,Pierce County,South Pierce,47.157764,-122.432047
2757,Pierce County,South Pierce,47.157764,-122.432047
2758,Pierce County,South Pierce,47.157764,-122.432047
2759,Pierce County,South Pierce,47.157764,-122.432047
2760,Pierce County,South Pierce,47.157764,-122.432047
2761,Pierce County,South Pierce,47.157764,-122.432047
2762,Pierce County,South Pierce,47.157764,-122.432047
2763,Pierce County,South Pierce,47.157764,-122.432047
2764,Pierce County,South Pierce,47.157764,-122.432047
2765,Pierce County,South Pierce,47.157764,-122.432047
2766,Pierce County,South Pierce,47.157764,-122.432047
2767,Pierce County,South Pierce,47.157764,-122.432047
2768,Pierce County,South Pierce,47.157764,-122.432047
2769,Pierce County,South Pierce,47.157764,-122.432047
2770,Pierce County,South Pierce,47.157764,-122.432047
2771,Pierce County,Tacoma,47.157764,-122.432047
2772,Pierce County,Tacoma,47.157764,-122.432047
2773,Pierce County,Tacoma,47.157764,-122.432047
2774,Pierce County,South Pierce,47.157764,-122.432047
2775,Pierce County,South Pierce,47.157764,-122.432047
2776,Pierce County,South Pierce,47.157764,-122.432047
2777,Pierce County,South Pierce,47.157764,-122.432047
2778,Pierce County,South Pierce,47.157764,-122.432047
2779,Pierce County,South Pierce,47.157764,-122.432047
2780,Pierce County,South Pierce,47.157764,-122.432047
2781,Pierce County,South Pierce,47.157764,-122.432047
2782,Pierce County,South Pierce,47.157764,-122.432047
2783,Pierce County,South Pierce,47.157764,-122.432047
2784,Pierce County,South Pierce,47.157764,-122.432047
2785,Pierce County,South Pierce,47.157764,-122.432047
2786,Pierce County,South Pierce,47.157764,-122.432047
2787,Pierce County,South Pierce,47.157764,-122.432047
2788,Pierce County,South Pierce,47.157764,-122.432047
2789,Pierce County,South Pierce,47.157764,-122.432047
2790,Pierce County,Tacoma,47.157764,-122.432047
2791,Pierce County,Tacoma,47.157764,-122.432047
2792,Pierce County,Tacoma,47.157764,-122.432047
2793,Pierce County,Tacoma,47.157764,-122.432047
2794,Pierce County,Tacoma,47.157764,-122.432047
2795,Pierce County,South Pierce,47.157764,-122.432047
2796,Pierce County,Tacoma,47.157764,-122.432047
2797,Pierce County,South Pierce,47.157764,-122.432047
2798,Pierce County,South Pierce,47.157764,-122.432047
2799,Pierce County,South Pierce,47.157764,-122.432047
2800,Pierce County,South Pierce,47.157764,-122.432047
2801,Pierce County,South Pierce,47.157764,-122.432047
2802,Pierce County,South Pierce,47.157764,-122.432047
2803,Pierce County,South Pierce,47.157764,-122.432047
2804,Pierce County,Tacoma,47.157764,-122.432047
2805,Pierce County,South Pierce,47.157764,-122.432047
2806,Pierce County,Tacoma,47.157764,-122.432047
2807,Pierce County,Tacoma,47.157764,-122.432047
2808,Pierce County,South Pierce,47.157764,-122.432047
2809,Pierce County,South Pierce,47.157764,-122.432047
2810,Pierce County,South Pierce,47.157764,-122.432047
2811,Pierce County,South Pierce,47.157764,-122.432047
2812,Pierce County,South Pierce,47.157764,-122.432047
2813,Pierce County,South Pierce,47.157764,-122.432047
2814,Pierce County,South Pierce,47.157764,-122.432047
2815,Pierce County,South Pierce,47.157764,-122.432047
2816,Pierce County,South Pierce,47.157764,-122.432047
2817,Pierce County,South Pierce,47.157764,-122.432047
2818,Pierce County,South Pierce,47.157764,-122.432047
2819,Pierce County,South Pierce,47.157764,-122.432047
2820,Pierce County,South Pierce,47.157764,-122.432047
2821,Pierce County,South Pierce,47.157764,-122.432047
2822,Pierce County,South Pierce,47.157764,-122.432047
2823,Pierce County,South Pierce,47.157764,-122.432047
2824,Pierce County,South Pierce,47.157764,-122.432047
2825,Pierce County,South Pierce,47.157764,-122.432047
2826,Pierce County,South Pierce,47.157764,-122.432047
2827,Pierce County,South Pierce,47.157764,-122.432047
2828,Pierce County,South Pierce,47.157764,-122.432047
2829,Pierce County,South Pierce,47.157764,-122.432047
2830,Pierce County,South Pierce,47.157764,-122.432047
2831,Pierce County,South Pierce,47.157764,-122.432047
2832,Pierce County,South Pierce,47.157764,-122.432047
2833,Pierce County,South Pierce,47.157764,-122.432047
2834,Pierce County,South Pierce,47.157764,-122.432047
2835,Pierce County,South Pierce,47.157764,-122.432047
2836,Pierce County,South Pierce,47.157764,-122.432047
2837,Pierce County,South Pierce,47.157764,-122.432047
2838,Pierce County,South Pierce,47.157764,-122.432047
2839,Pierce County,South Pierce,47.157764,-122.432047
2840,Pierce County,South Pierce,47.157764,-122.432047
2841,Pierce County,South Pierce,47.157764,-122.432047
2842,Pierce County,South Pierce,47.157764,-122.432047
2843,Pierce County,South Pierce,47.157764,-122.432047
2844,Pierce County,South Pierce,47.157764,-122.432047
2845,Pierce County,South Pierce,47.157764,-122.432047
2846,Pierce County,South Pierce,47.157764,-122.432047
2847,Pierce County,South Pierce,47.157764,-122.432047
2848,Pierce County,South Pierce,47.157764,-122.432047
2849,Pierce County,South Pierce,47.157764,-122.432047
2850,Pierce County,South Pierce,47.157764,-122.432047
2851,Pierce County,South Pierce,47.157764,-122.432047
2852,Pierce County,South Pierce,47.157764,-122.432047
2853,Pierce County,South Pierce,47.157764,-122.432047
2854,Pierce County,South Pierce,47.157764,-122.432047
2855,Pierce County,South Pierce,47.157764,-122.432047
2856,Pierce County,South Pierce,47.157764,-122.432047
2857,Pierce County,South Pierce,47.157764,-122.432047
2858,Pierce County,South Pierce,47.157764,-122.432047
2859,Pierce County,South Pierce,47.157764,-122.432047
2860,Pierce County,South Pierce,47.157764,-122.432047
2861,Pierce County,South Pierce,47.157764,-122.432047
2862,Pierce County,South Pierce,47.157764,-122.432047
2863,Pierce County,South Pierce,47.157764,-122.432047
2864,Pierce County,South Pierce,47.157764,-122.432047
2865,Pierce County,South Pierce,47.157764,-122.432047
2866,Pierce County,South Pierce,47.157764,-122.432047
2867,Pierce County,South Pierce,47.157764,-122.432047
2868,Pierce County,South Pierce,47.157764,-122.432047
2869,Pierce County,South Pierce,47.157764,-122.432047
2870,Kitsap County,Kitsap,47.609712,-122.639686
2871,Kitsap County,Kitsap,47.609712,-122.639686
2872,Kitsap County,Kitsap,47.609712,-122.639686
2873,Kitsap County,Kitsap,47.609712,-122.639686
2874,Kitsap County,Kitsap,47.609712,-122.639686
2875,Kitsap County,Kitsap,47.609712,-122.639686
2876,Kitsap County,Kitsap,47.609712,-122.639686
2877,Kitsap County,Kitsap,47.609712,-122.639686
2878,Kitsap County,Kitsap,47.609712,-122.639686
2879,Kitsap County,Kitsap,47.609712,-122.639686
2880,Kitsap County,Kitsap,47.609712,-122.639686
2881,Kitsap County,Kitsap,47.609712,-122.639686
2882,Kitsap County,Kitsap,47.609712,-122.639686
2883,Kitsap County,Kitsap,47.609712,-122.639686
2884,Kitsap County,Kitsap,47.609712,-122.639686
2885,Kitsap County,Kitsap,47.609712,-122.639686
2886,Kitsap County,Kitsap,47.609712,-122.639686
2887,Kitsap County,Kitsap,47.609712,-122.639686
2888,Kitsap County,Kitsap,47.609712,-122.639686
2889,Kitsap County,Kitsap,47.609712,-122.639686
2890,Kitsap County,Kitsap,47.609712,-122.639686
2891,Kitsap County,Kitsap,47.609712,-122.639686
2892,Kitsap County,Kitsap,47.609712,-122.639686
2893,Kitsap County,Kitsap,47.609712,-122.639686
2894,Kitsap County,Kitsap,47.609712,-122.639686
2895,Kitsap County,Kitsap,47.609712,-122.639686
2896,Kitsap County,Kitsap,47.609712,-122.639686
2897,Kitsap County,Kitsap,47.609712,-122.639686
2898,Kitsap County,Kitsap,47.609712,-122.639686
2899,Kitsap County,Kitsap,47.609712,-122.639686
2900,Kitsap County,Kitsap,47.609712,-122.639686
2901,Kitsap County,Kitsap,47.609712,-122.639686
2902,Kitsap County,Kitsap,47.609712,-122.639686
2903,Kitsap County,Kitsap,47.609712,-122.639686
2904,Kitsap County,Kitsap,47.609712,-122.639686
2905,Kitsap County,Kitsap,47.609712,-122.639686
2906,Kitsap County,Kitsap,47.609712,-122.639686
2907,Kitsap County,Kitsap,47.609712,-122.639686
2908,Kitsap County,Kitsap,47.609712,-122.639686
2909,Kitsap County,Kitsap,47.609712,-122.639686
2910,Kitsap County,Kitsap,47.609712,-122.639686
2911,Kitsap County,Kitsap,47.609712,-122.639686
2912,Kitsap County,Kitsap,47.609712,-122.639686
2913,Kitsap County,Kitsap,47.609712,-122.639686
2914,Kitsap County,Kitsap,47.609712,-122.639686
2915,Kitsap County,Kitsap,47.609712,-122.639686
2916,Kitsap County,Kitsap,47.609712,-122.639686
2917,Kitsap County,Kitsap,47.609712,-122.639686
2918,Kitsap County,Kitsap,47.609712,-122.639686
2919,Kitsap County,Kitsap,47.609712,-122.639686
2920,Kitsap County,Kitsap,47.609712,-122.639686
2921,Kitsap County,Kitsap,47.609712,-122.639686
2922,Kitsap County,Kitsap,47.609712,-122.639686
2923,Kitsap County,Kitsap,47.609712,-122.639686
2924,Kitsap County,Kitsap,47.609712,-122.639686
2925,Kitsap County,Kitsap,47.609712,-122.639686
2926,Kitsap County,Kitsap,47.609712,-122.639686
2927,Kitsap County,Kitsap,47.609712,-122.639686
2928,Kitsap County,Kitsap,47.609712,-122.639686
2929,Kitsap County,Kitsap,47.609712,-122.639686
2930,Kitsap County,Kitsap,47.609712,-122.639686
2931,Kitsap County,Kitsap,47.609712,-122.639686
2932,Kitsap County,Kitsap,47.609712,-122.639686
2933,Kitsap County,Kitsap,47.609712,-122.639686
2934,Kitsap County,Kitsap,47.609712,-122.639686
2935,Kitsap County,Kitsap,47.609712,-122.639686
2936,Kitsap County,Kitsap,47.609712,-122.639686
2937,Kitsap County,Kitsap,47.609712,-122.639686
2938,Kitsap County,Kitsap,47.609712,-122.639686
2939,Kitsap County,Kitsap,47.609712,-122.639686
2940,Kitsap County,Kitsap,47.609712,-122.639686
2941,Kitsap County,Kitsap,47.609712,-122.639686
2942,Kitsap County,Kitsap,47.609712,-122.639686
2943,Kitsap County,Kitsap,47.609712,-122.639686
2944,Kitsap County,Kitsap,47.609712,-122.639686
2945,Kitsap County,Kitsap,47.609712,-122.639686
2946,Kitsap County,Kitsap,47.609712,-122.639686
2947,Kitsap County,Kitsap,47.609712,-122.639686
2948,Kitsap County,Kitsap,47.609712,-122.639686
2949,Kitsap County,Kitsap,47.609712,-122.639686
2950,Kitsap County,Kitsap,47.609712,-122.639686
2951,Kitsap County,Kitsap,47.609712,-122.639686
2952,Kitsap County,Kitsap,47.609712,-122.639686
2953,Kitsap County,Kitsap,47.609712,-122.639686
2954,Kitsap County,Kitsap,47.609712,-122.639686
2955,Kitsap County,Kitsap,47.609712,-122.639686
2956,Kitsap County,Kitsap,47.609712,-122.639686
2957,Kitsap County,Kitsap,47.609712,-122.639686
