STTAZ,ParcelID
67,16941
67,16942
67,16943
67,16944
67,16945
67,16946
67,16947
67,16948
67,16949
67,16950
67,16951
67,16952
67,16953
67,16954
67,16955
67,16956
67,16957
67,16958
67,16959
67,16960
67,16961
67,16962
67,16963
67,16964
67,16965
67,16966
67,16967
67,16968
67,16969
67,16970
67,16971
67,16972
67,16973
67,16974
67,16975
67,16976
67,16977
67,16978
67,16979
67,16980
67,16981
67,16982
67,16983
67,16984
67,16985
67,16986
67,16987
67,16988
67,16989
67,16990
67,16991
67,16992
67,16993
67,16994
67,16995
67,16996
67,16997
67,16998
67,16999
67,17000
67,17001
67,17002
67,17003
67,17004
67,17005
67,17006
67,17007
67,17008
67,17009
67,17010
67,17011
67,17012
67,17013
67,17014
67,17015
67,17016
67,17017
67,17018
67,17019
67,17020
67,17021
67,17022
67,17023
69,17024
69,17025
69,17026
69,17027
69,17028
69,17029
69,17030
69,17031
69,17032
69,17033
69,17034
69,17035
69,17036
69,17037
69,17038
69,17039
69,17040
69,17041
69,17042
69,17043
69,17044
69,17045
69,17046
69,17047
69,17048
69,17049
69,17050
69,17051
69,17052
69,17053
69,17054
69,17055
69,17056
69,17057
69,17058
69,17059
69,17060
69,17061
69,17062
69,17063
69,17064
69,17065
69,17066
69,17067
69,17068
69,17069
69,17070
69,17071
69,17072
69,17073
69,17074
69,17075
69,17076
69,17077
69,17078
69,17079
69,17080
67,17081
67,17082
67,17083
67,17084
67,17085
67,17086
67,17087
67,17088
67,17089
67,17090
67,17091
67,17092
67,17093
67,17094
67,17095
67,17096
67,17097
67,17098
67,17099
67,17100
67,17101
67,17102
67,17103
67,17104
67,17105
67,17106
67,17107
67,17108
67,17109
67,17110
67,17111
67,17112
67,17113
67,17114
67,17115
67,17116
67,17117
67,17118
67,17119
67,17120
67,17121
67,17122
67,17123
67,17124
67,17125
67,17126
67,17127
67,17128
67,17129
69,17130
69,17131
69,17132
69,17133
69,17134
69,17135
69,17136
69,17137
69,17138
69,17139
69,17140
69,17141
69,17142
69,17143
69,17144
69,17145
69,17146
69,17147
69,17148
69,17149
69,17150
69,17151
69,17152
69,17153
69,17154
69,17155
69,17156
69,17157
69,17158
69,17159
69,17160
69,17161
69,17162
69,17163
69,17164
69,17165
69,17166
69,17167
69,17168
69,17169
69,17170
69,17171
69,17172
69,17173
69,17174
69,17175
69,17176
69,17177
69,17178
69,17179
69,17180
69,17181
69,17182
165,17183
165,17184
165,17185
165,17186
165,17187
165,17188
165,17189
69,17190
165,17191
153,17192
165,17193
69,17194
69,17195
69,17196
69,17197
68,17198
68,17199
68,17200
68,17201
68,17202
68,17203
68,17204
68,17205
68,17206
68,17207
68,17208
68,17209
68,17210
68,17211
83,17212
83,17213
83,17214
83,17215
83,17216
83,17217
83,17218
83,17219
83,17220
83,17221
83,17222
83,17223
83,17224
83,17225
83,17226
83,17227
83,17228
83,17229
83,17230
83,17231
83,17232
83,17233
83,17234
83,17235
83,17236
83,17237
83,17238
83,17239
83,17240
83,17241
83,17242
83,17243
83,17244
83,17245
83,17246
83,17247
83,17248
83,17249
83,17250
83,17251
83,17252
83,17253
83,17254
83,17255
83,17256
83,17257
83,17258
83,17259
83,17260
83,17261
83,17262
83,17263
83,17264
83,17265
83,17266
83,17267
83,17268
83,17269
83,17270
83,17271
83,17272
83,17273
83,17274
83,17275
83,17276
83,17277
83,17278
83,17279
83,17280
83,17281
83,17282
83,17283
83,17284
83,17285
83,17286
83,17287
82,17288
82,17289
83,17290
82,17291
83,17292
83,17293
82,17294
83,17295
82,17296
83,17297
83,17298
82,17299
83,17300
83,17301
83,17302
83,17303
82,17304
82,17305
84,17306
84,17307
84,17308
84,17309
84,17310
84,17311
84,17312
84,17313
84,17314
84,17315
84,17316
84,17317
84,17318
84,17319
84,17320
84,17321
84,17322
84,17323
84,17324
84,17325
84,17326
84,17327
84,17328
84,17329
84,17330
84,17331
84,17332
82,17333
82,17334
84,17335
82,17336
82,17337
82,17338
82,17339
82,17340
82,17341
82,17342
82,17343
82,17344
82,17345
82,17346
82,17347
82,17348
82,17349
82,17350
82,17351
82,17352
82,17353
82,17354
82,17355
82,17356
82,17357
82,17358
82,17359
82,17360
82,17361
82,17362
82,17363
82,17364
82,17365
82,17366
82,17367
82,17368
82,17369
82,17370
82,17371
82,17372
82,17373
83,17374
82,17375
82,17376
82,17377
82,17378
83,17379
82,17380
83,17381
82,17382
53,17383
53,17384
53,17385
53,17386
53,17387
14,17388
14,17389
14,17390
14,17391
14,17392
14,17393
14,17394
14,17395
14,17396
14,17397
14,17398
14,17399
14,17400
14,17401
14,17402
14,17403
14,17404
14,17405
14,17406
103,17569
103,17570
103,17571
103,17572
103,17573
103,17574
103,17575
103,17576
103,17577
103,17578
103,17579
103,17580
103,17581
103,17582
103,17583
103,17584
103,17585
103,17586
103,17587
103,17588
103,17589
103,17590
103,17591
103,17592
103,17593
103,17594
103,17595
103,17596
103,17597
103,17598
103,17599
182,17600
182,17601
182,17602
182,17603
183,18432
133,18775
133,18776
133,18777
133,18778
133,18779
133,18780
133,18781
133,18782
133,18783
133,18784
133,18785
133,18786
133,18787
133,18788
133,18789
133,18790
133,18791
133,18792
133,18793
133,18794
133,18795
133,18796
133,18797
133,18798
133,18799
133,18800
133,18801
133,18802
133,18803
133,18804
133,18805
133,18806
133,18807
133,18808
133,18809
133,18810
133,18811
133,18812
133,18813
133,18814
133,18815
133,18816
133,18817
133,18818
133,18819
133,18820
133,18821
133,18822
133,18823
133,18824
133,18825
133,18826
133,18827
133,18828
133,18829
133,18830
133,18831
134,18832
134,18833
134,18834
134,18835
134,18836
134,18837
134,18838
134,18839
134,18840
134,18841
134,18842
134,18843
134,18844
134,18845
134,18846
134,18847
134,18848
134,18849
134,18850
134,18851
134,18852
134,18853
134,18854
134,18855
134,18856
134,18857
134,18858
134,18859
134,18860
134,18861
134,18862
134,18863
134,18864
134,18865
134,18866
134,18867
134,18868
134,18869
134,18870
134,18871
134,18872
134,18873
134,18874
134,18875
134,18876
134,18877
134,18878
134,18879
134,18880
134,18881
134,18882
134,18883
134,18884
134,18885
134,18886
134,18887
134,18888
134,18889
134,18890
134,18891
134,18892
134,18893
134,18894
134,18895
134,18896
134,18897
134,18898
134,18899
133,18900
132,22276
132,22277
132,22278
132,22279
132,22280
132,22281
132,22282
132,22283
132,22284
132,22285
132,22286
132,22287
132,22288
132,22289
132,22290
132,22291
132,22292
132,22293
132,22294
132,22295
132,22296
132,22297
132,22298
132,22299
132,22300
132,22301
132,22302
132,22303
132,22304
165,23167
153,23168
105,23169
96,23170
97,23171
87,23172
87,23173
175,23174
175,23175
175,23176
175,23177
175,23178
105,23179
97,23180
165,23181
96,23182
96,23183
96,23184
153,23185
87,23186
175,23187
96,23188
175,23189
105,23190
165,23191
165,23192
175,23193
87,23194
165,23195
97,23196
165,23197
87,23198
87,23199
87,23200
96,23201
96,23202
96,23203
96,23204
96,23205
96,23206
96,23207
96,23208
96,23209
96,23210
153,23211
87,23212
175,23213
175,23214
96,23215
97,23216
165,23217
96,23218
153,23219
96,23220
175,23221
105,23222
175,23223
153,23224
87,23225
87,23226
165,23227
67,23228
199,26340
199,26341
199,26342
199,26343
199,26344
70,27171
84,27172
84,27173
84,27174
84,27175
84,27176
71,27177
84,27178
70,27179
101,27180
70,27181
84,27182
101,27183
84,27184
90,27185
101,27186
79,27187
70,27188
79,27189
70,27190
84,27191
70,27192
71,27193
72,27194
70,27195
84,27196
84,27197
72,27198
84,27199
72,27200
70,27201
90,27202
84,27203
72,27204
70,27205
70,27206
101,27207
70,27208
72,27209
72,28731
79,28732
79,28733
72,28734
72,28735
84,28736
84,28737
101,28738
101,28739
91,28740
72,28741
84,28742
70,28743
70,28744
70,28745
71,28746
72,28747
71,28748
70,28749
71,28750
79,28751
71,28752
71,28753
72,28754
70,28755
70,28756
72,28757
71,28758
72,28759
70,28760
71,28761
101,28762
78,28763
72,28764
79,28765
103,34960
182,34961
182,34962
182,34963
182,34964
185,34965
88,34966
182,34967
185,34968
88,34969
77,34970
77,34971
76,34972
185,34973
185,34974
182,34975
185,34976
185,34977
77,34978
185,34979
182,34980
185,34981
182,34982
77,34983
77,34984
187,34985
77,34986
77,34987
185,34988
182,34989
77,34990
185,34991
103,34992
185,34993
185,34994
185,34995
185,34996
182,34997
182,34998
182,34999
182,35000
182,35001
182,35002
76,35003
182,35004
185,35005
185,35006
185,35007
182,35008
185,35009
185,35010
185,35011
182,35012
185,35013
185,35014
182,35015
182,35016
185,35017
182,35018
76,35019
182,35020
185,35021
103,35022
76,35023
76,35024
185,35025
182,35026
182,35027
76,35028
182,35029
76,35030
182,35031
182,35032
181,35033
182,35034
185,35035
182,35036
182,35037
210,36796
210,36797
210,36798
210,36799
210,36800
210,36801
210,36802
210,36803
210,36804
180,36805
180,36806
180,36807
180,36808
180,36809
180,36810
180,36811
180,36812
180,36813
180,36814
180,36815
180,36816
180,36817
180,36818
179,36819
179,36820
179,36821
179,36822
179,36823
179,36824
179,36825
179,36826
179,36827
179,36828
179,36829
210,36830
210,36831
210,36832
210,36833
210,36834
179,36835
210,36836
210,36837
117,37744
117,37745
117,37746
117,37747
117,37748
117,37749
117,37750
117,37751
210,38133
210,38134
210,38135
210,38136
210,38137
210,38138
210,38139
210,38140
210,38141
210,38142
210,38143
210,38144
210,38145
210,38146
210,38147
210,38148
210,38149
210,38150
210,38151
210,38152
210,38153
210,38154
210,38155
210,38156
210,38157
210,38158
210,38159
210,38160
210,38161
210,38162
210,38163
210,38164
210,38165
210,38166
210,38167
210,38168
210,38169
210,38170
180,38746
180,38747
180,38748
180,38749
180,38750
180,38751
180,38752
180,38753
180,38754
180,38755
180,38756
180,38757
192,38758
143,49595
143,49596
134,51957
134,51958
134,51959
134,51960
134,51961
134,51962
134,51963
134,51964
134,51965
134,51966
134,51967
134,51968
134,51969
134,51970
134,51971
134,51972
134,51973
134,51974
134,51975
134,51976
134,51977
134,51978
134,51979
134,51980
134,51981
134,51982
134,51983
107,52550
107,52551
107,52552
107,52553
107,52554
107,52555
107,52556
107,52557
107,52558
107,52559
107,52560
107,52561
107,52562
107,52563
107,52564
107,52565
107,52566
107,52567
107,52568
107,52569
107,52570
107,52571
107,52572
189,54587
193,54588
183,54589
191,54590
191,54591
191,54592
192,54593
192,54594
192,54595
192,54596
191,54597
192,54598
191,54599
186,54600
193,54601
193,54602
186,54603
186,54604
194,54605
194,54606
194,54607
186,54608
193,54609
192,54610
191,54611
183,54612
192,54613
193,54614
191,54615
191,54616
191,54617
193,54618
189,54619
194,54620
192,54621
191,54622
191,54623
193,54624
189,54625
189,54626
189,54627
189,54628
194,54629
192,54630
193,54631
186,54632
194,54633
183,54634
192,54635
193,54636
191,54637
186,54638
191,54639
191,54640
192,54641
186,54642
191,54643
183,54644
183,54645
183,54646
183,54647
192,54648
183,54649
183,54650
183,54651
193,54652
193,54653
183,54654
183,54655
186,54656
191,54657
193,54658
191,54659
191,54660
183,54661
191,54662
193,54663
189,54664
191,54665
193,54666
194,54667
191,54668
191,54669
191,54670
191,54671
191,54673
191,54674
191,54675
191,54676
183,54677
107,55144
107,55148
107,55150
128,57544
128,57545
128,57546
128,57547
128,57548
128,57549
128,57550
128,57551
128,57552
128,57553
128,57554
128,57555
128,57556
128,57557
128,57558
128,57559
128,57560
128,57561
128,57562
128,57563
128,57564
128,57565
128,57566
128,57567
128,57568
128,57569
128,57570
128,57571
128,57572
128,57573
128,57574
128,57575
128,57576
128,57577
128,57578
128,57579
128,57580
128,57581
128,57582
128,57583
128,57584
128,57585
128,57586
128,57587
128,57588
128,57589
128,57590
128,57591
128,57592
128,57593
128,57594
128,57595
128,57596
128,57597
128,57598
128,57599
128,57600
128,57601
128,57602
128,57603
128,57604
128,57605
128,57606
128,57607
128,57608
128,57609
128,57610
128,57611
128,57612
128,57613
128,57614
128,57615
128,57616
128,57617
128,57618
128,57619
128,57620
128,57621
128,57622
128,57623
128,57624
128,57625
128,57626
128,57627
128,57628
128,57629
128,57630
128,57631
128,57632
128,57633
128,57634
128,57635
128,57636
128,57637
128,57638
182,58380
182,58381
182,58382
182,58383
182,58384
182,58385
182,58386
182,58387
182,58388
182,58389
182,58390
182,58391
182,58392
182,58393
182,58394
182,58395
182,58396
182,58397
182,58398
182,58399
182,58400
182,58401
182,58402
182,58403
182,58404
182,58405
182,58406
182,58407
182,58408
182,58409
182,58410
182,58411
182,58412
182,58413
182,58414
182,58415
182,58416
182,58417
182,58418
182,58419
182,58420
182,58421
182,58422
182,58423
182,58424
182,58425
182,58426
182,58427
182,58428
182,58429
182,58430
182,58431
182,58432
182,58433
182,58434
182,58435
182,58436
182,58437
182,58438
182,58439
182,58440
182,58441
182,58442
182,58443
182,58444
182,58445
182,58446
182,58447
182,58448
182,58449
182,58450
182,58451
95,59989
95,59990
183,59991
184,59992
190,59993
210,59994
210,59995
179,59996
95,59997
210,59998
94,59999
99,60000
183,60001
104,60002
95,60003
190,60004
104,60005
204,60006
95,60007
104,60008
95,60009
95,60010
190,60011
95,60012
95,60013
190,60014
190,60015
104,60016
204,60017
190,60018
95,60019
184,60020
190,60021
99,60022
190,60023
190,60024
95,60025
94,60026
210,60027
184,60028
190,60029
190,60030
190,60031
94,60032
94,60033
210,60034
190,60035
190,60036
190,60037
190,60038
210,60039
210,60040
190,60041
210,60042
95,60043
190,60044
104,60045
104,60046
184,60047
190,60048
190,60049
190,60050
190,60051
104,60052
210,60053
190,60054
179,60055
104,60056
104,60057
104,60058
104,60059
210,60060
210,60061
99,60062
210,60063
190,60064
190,60065
190,60066
190,60067
210,60068
104,60069
190,60070
190,60071
190,60072
104,60073
190,60074
190,60075
190,60076
95,60077
190,60078
190,60079
95,60080
95,60081
204,60082
95,60083
190,60084
95,60085
95,60086
95,60087
94,60088
190,60089
190,60090
190,60091
184,60092
184,60093
210,60094
179,60095
179,60096
95,60097
95,60098
95,60099
95,60100
190,60101
190,60102
104,60103
179,60104
190,60105
95,60106
184,60107
210,60108
94,60109
95,60110
95,60111
104,60112
104,60113
104,60114
104,60115
104,60116
190,60117
95,60118
183,60119
210,60120
94,60121
104,60122
104,60123
95,60124
95,60125
190,60126
210,60127
179,60128
179,60129
94,60130
94,60131
104,60132
104,60133
104,60134
95,60135
190,60136
178,60137
95,60138
190,60139
99,60140
99,60141
99,60142
99,60143
104,60144
190,60145
99,60146
95,60147
99,60148
95,60149
95,60150
104,60151
104,60152
95,60153
95,60154
95,60155
95,60156
95,60157
95,60158
95,60159
210,60160
210,60161
210,60162
95,60163
95,60164
95,60165
190,60166
190,60167
95,60168
95,60169
95,60170
95,60171
94,60172
178,60173
179,60174
190,60175
94,60176
190,60177
190,60178
95,60179
104,60180
104,60181
104,60182
184,60183
184,60184
184,60185
184,60186
184,60187
184,60188
184,60189
184,60190
184,60191
132,60601
133,60602
133,60603
132,60604
132,60605
132,60606
109,60607
132,60608
109,60609
109,60610
109,60611
131,60612
131,60613
131,60614
131,60615
108,60616
108,60617
108,60618
151,60619
133,60620
133,60621
133,60622
133,60623
132,60624
131,60625
132,60626
132,60627
109,60628
109,60629
133,60631
132,60633
132,60634
109,60635
131,60636
108,60637
131,60638
132,60639
132,60640
133,60641
132,60642
108,60643
132,60644
131,60645
132,60646
151,60647
133,60648
133,60649
132,60650
133,60651
133,60652
132,60653
133,60654
133,60655
131,60656
151,60657
151,60658
133,60659
133,60660
151,60661
133,60662
131,60663
133,60664
132,60665
109,60666
133,60667
131,60668
133,60669
131,60670
132,60671
132,60672
131,60673
131,60674
132,60675
133,60676
133,60677
133,60678
133,60679
133,60680
133,60681
133,60685
133,60686
108,60687
108,60688
133,60689
133,60690
133,60691
133,60692
133,60693
133,60694
132,60695
133,60696
132,60697
134,60698
133,60699
109,60700
131,60701
132,60702
133,60703
133,60704
132,60705
133,60706
133,60707
132,60708
109,60709
133,60710
133,60711
133,60712
132,60713
133,60714
133,60715
133,60716
133,60717
133,60718
131,60719
131,60720
133,60721
132,60722
109,60723
133,60724
133,60725
133,60726
133,60727
132,60728
132,60729
108,60730
133,60731
133,60732
133,60733
133,60734
134,60735
132,60736
131,60737
133,60738
133,60739
109,60740
133,60741
132,60742
109,60743
133,60744
133,60745
133,60746
133,60747
131,60748
134,60749
131,60750
134,60751
133,60752
109,60753
131,60754
109,60755
133,60756
133,60757
133,60758
131,60759
133,60760
133,60761
109,60762
134,60763
132,60764
132,60765
131,60766
131,60767
134,60768
134,60769
134,60770
134,60771
133,60772
133,60773
134,60774
108,60775
131,60776
131,60777
109,60778
109,60779
131,60780
134,60781
108,60782
133,60784
108,60785
133,60786
133,60787
132,60788
108,60789
133,60791
133,60792
133,60793
134,60794
134,60795
108,60796
108,60797
108,60798
133,60799
108,60800
133,60801
133,60802
131,60803
133,60804
151,60805
133,60806
108,60807
108,60808
109,60809
132,60810
133,60811
133,60812
133,60813
134,60814
133,60815
133,60816
134,60817
133,60818
134,60819
133,60820
108,60821
133,60822
108,60823
133,60824
109,60825
133,60826
132,60827
109,60828
133,60829
133,60830
133,60831
133,60832
134,60833
108,60834
108,60835
133,60836
108,60837
131,60838
131,60839
131,60840
131,60841
133,60842
131,60843
133,60844
132,60845
133,60846
131,60847
132,60848
131,60849
133,60850
151,60851
133,60852
133,60853
133,60854
133,60855
134,60856
134,60857
133,60858
131,60859
133,60860
134,60861
134,60862
132,60863
132,60864
134,60865
134,60866
134,60867
131,60868
133,60870
133,60871
134,60872
132,60873
133,60874
151,60875
133,60876
108,60877
134,60878
134,60879
108,60880
133,60881
131,60882
108,60883
132,60884
132,60885
133,60886
132,60887
108,60888
108,60889
108,60890
132,60891
131,60893
109,60894
108,60895
133,60896
109,60897
133,60898
132,60899
132,60900
132,60901
133,60902
133,60903
132,60904
133,60905
131,60906
131,60907
132,60908
133,60909
133,60910
134,60911
132,60912
108,60913
133,60914
108,60915
151,60916
151,60917
131,60918
132,60919
131,60920
108,60921
131,60922
134,60923
108,60924
132,60925
108,60926
132,60927
108,60928
133,60929
133,60930
132,60931
133,60932
132,60933
133,60934
151,60935
133,60936
133,60937
131,60938
133,60939
133,60940
151,60941
108,60942
108,60943
151,60944
132,60945
133,60946
133,60947
151,60948
